SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
145210 15 242 U0 P0 gwa-t2 C1 C3 C3
145210 15 242 U0 P0 gwa-t2 C1 C3 C3
145210 15 242 U5 P5 gwa-t2 C1 C3 C3
145210 15 242 U5 P5 gwa-t2 C1 C3 C3
145210 15 242 U5 P5 gwa-t2 C1 C3 C3
145810 15 243 U3 P3 gwa-t2 C1 C3 C3
145810 15 243 U3 P3 gwa-t2 C1 C3 C3
145810 15 243 U3 P3 gwa-t2 C1 C3 C3
145810 15 243 U4 P4 gwa-t2 C1 C3 C3
145810 15 243 U4 P4 gwa-t2 C1 C3 C3
145810 15 243 U0 P0 gwa-t2 C1 C3 C3
145810 15 243 U0 P0 gwa-t2 C1 C3 C3
145810 15 243 U1 P1 gwa-t2 C1 C3 C3
145810 15 243 U1 P1 gwa-t2 C1 C3 C3
145810 15 243 U5 P5 gwa-t2 C1 C3 C3
145810 15 243 U5 P5 gwa-t2 C1 C3 C3
145810 15 243 U5 P5 gwa-t2 C1 C3 C3
146410 15 244 U4 P4 gwa-t2 C1 C3 C3
146410 15 244 U4 P4 gwa-t2 C1 C3 C3
146410 15 244 U4 P4 gwa-t2 C1 C3 C3
146410 15 244 U0 P0 gwa-t2 C1 C3 C3
146410 15 244 U0 P0 gwa-t2 C1 C3 C3
146410 15 244 U1 P1 gwa-t2 C1 C3 C3
146410 15 244 U1 P1 gwa-t2 C1 C3 C3
146410 15 244 U2 P2 gwa-t2 C1 C3 C3
146410 15 244 U2 P2 gwa-t2 C1 C3 C3
146410 15 244 U5 P5 gwa-t2 C1 C3 C3
146410 15 244 U5 P5 gwa-t2 C1 C3 C3
146410 15 244 U5 P5 gwa-t2 C1 C3 C3
147010 15 245 U0 P0 gwa-t2 C1 C3 C3
147010 15 245 U0 P0 gwa-t2 C1 C3 C3
147010 15 245 U0 P0 gwa-t2 C1 C3 C3
147010 15 245 U1 P1 gwa-t2 C1 C3 C3
147010 15 245 U1 P1 gwa-t2 C1 C3 C3
147010 15 245 U2 P2 gwa-t2 C1 C3 C3
147010 15 245 U2 P2 gwa-t2 C1 C3 C3
147010 15 245 U3 P3 gwa-t2 C1 C3 C3
147010 15 245 U3 P3 gwa-t2 C1 C3 C3
147010 15 245 U5 P5 gwa-t2 C1 C3 C3
147010 15 245 U5 P5 gwa-t2 C1 C3 C3
147010 15 245 U5 P5 gwa-t2 C1 C3 C3
147610 15 246 U1 P1 gwa-t2 C1 C3 C3
147610 15 246 U1 P1 gwa-t2 C1 C3 C3
147610 15 246 U1 P1 gwa-t2 C1 C3 C3
147610 15 246 U2 P2 gwa-t2 C1 C3 C3
147610 15 246 U2 P2 gwa-t2 C1 C3 C3
147610 15 246 U3 P3 gwa-t2 C1 C3 C3
147610 15 246 U3 P3 gwa-t2 C1 C3 C3
147610 15 246 U4 P4 gwa-t2 C1 C3 C3
147610 15 246 U4 P4 gwa-t2 C1 C3 C3
147610 15 246 U5 P5 gwa-t2 C1 C3 C3
147610 15 246 U5 P5 gwa-t2 C1 C3 C3
147610 15 246 U5 P5 gwa-t2 C1 C3 C3
148210 15 247 U2 P2 gwa-t2 C1 C3 C3
148210 15 247 U2 P2 gwa-t2 C1 C3 C3
148210 15 247 U2 P2 gwa-t2 C1 C3 C3
148210 15 247 U3 P3 gwa-t2 C1 C3 C3
148210 15 247 U3 P3 gwa-t2 C1 C3 C3
148210 15 247 U4 P4 gwa-t2 C1 C3 C3
148210 15 247 U4 P4 gwa-t2 C1 C3 C3
148210 15 247 U0 P0 gwa-t2 C1 C3 C3
148210 15 247 U0 P0 gwa-t2 C1 C3 C3
148210 15 247 U5 P5 gwa-t2 C1 C3 C3
148210 15 247 U5 P5 gwa-t2 C1 C3 C3
148210 15 247 U5 P5 gwa-t2 C1 C3 C3
148810 15 248 U3 P3 gwa-t2 C1 C3 C3
148810 15 248 U3 P3 gwa-t2 C1 C3 C3
148810 15 248 U3 P3 gwa-t2 C1 C3 C3
148810 15 248 U4 P4 gwa-t2 C1 C3 C3
148810 15 248 U4 P4 gwa-t2 C1 C3 C3
148810 15 248 U0 P0 gwa-t2 C1 C3 C3
148810 15 248 U0 P0 gwa-t2 C1 C3 C3
148810 15 248 U1 P1 gwa-t2 C1 C3 C3
148810 15 248 U1 P1 gwa-t2 C1 C3 C3
148810 15 248 U5 P5 gwa-t2 C1 C3 C3
148810 15 248 U5 P5 gwa-t2 C1 C3 C3
148810 15 248 U5 P5 gwa-t2 C1 C3 C3
149410 15 249 U4 P4 gwa-t2 C1 C3 C3
149410 15 249 U4 P4 gwa-t2 C1 C3 C3
149410 15 249 U4 P4 gwa-t2 C1 C3 C3
149410 15 249 U0 P0 gwa-t2 C1 C3 C3
149410 15 249 U0 P0 gwa-t2 C1 C3 C3
149410 15 249 U1 P1 gwa-t2 C1 C3 C3
149410 15 249 U1 P1 gwa-t2 C1 C3 C3
149410 15 249 U2 P2 gwa-t2 C1 C3 C3
149410 15 249 U2 P2 gwa-t2 C1 C3 C3
149410 15 249 U5 P5 gwa-t2 C1 C3 C3
149410 15 249 U5 P5 gwa-t2 C1 C3 C3
149410 15 249 U5 P5 gwa-t2 C1 C3 C3
150010 15 250 U0 P0 gwa-t2 C1 C3 C3
150010 15 250 U0 P0 gwa-t2 C1 C3 C3
150010 15 250 U0 P0 gwa-t2 C1 C3 C3
150010 15 250 U1 P1 gwa-t2 C1 C3 C3
150010 15 250 U1 P1 gwa-t2 C1 C3 C3
150010 15 250 U2 P2 gwa-t2 C1 C3 C3
150010 15 250 U2 P2 gwa-t2 C1 C3 C3
150010 15 250 U3 P3 gwa-t2 C1 C3 C3
150010 15 250 U3 P3 gwa-t2 C1 C3 C3
150010 15 250 U5 P5 gwa-t2 C1 C3 C3
150010 15 250 U5 P5 gwa-t2 C1 C3 C3
150010 15 250 U5 P5 gwa-t2 C1 C3 C3
150610 15 251 U1 P1 gwa-t2 C1 C3 C3
150610 15 251 U1 P1 gwa-t2 C1 C3 C3
150610 15 251 U1 P1 gwa-t2 C1 C3 C3
150610 15 251 U2 P2 gwa-t2 C1 C3 C3
150610 15 251 U2 P2 gwa-t2 C1 C3 C3
150610 15 251 U3 P3 gwa-t2 C1 C3 C3
150610 15 251 U3 P3 gwa-t2 C1 C3 C3
150610 15 251 U4 P4 gwa-t2 C1 C3 C3
150610 15 251 U4 P4 gwa-t2 C1 C3 C3
150610 15 251 U5 P5 gwa-t2 C1 C3 C3
150610 15 251 U5 P5 gwa-t2 C1 C3 C3
150610 15 251 U5 P5 gwa-t2 C1 C3 C3
151210 15 252 U2 P2 gwa-t2 C1 C3 C3
151210 15 252 U2 P2 gwa-t2 C1 C3 C3
151210 15 252 U2 P2 gwa-t2 C1 C3 C3
151210 15 252 U3 P3 gwa-t2 C1 C3 C3
151210 15 252 U3 P3 gwa-t2 C1 C3 C3
151210 15 252 U4 P4 gwa-t2 C1 C3 C3
151210 15 252 U4 P4 gwa-t2 C1 C3 C3
151210 15 252 U0 P0 gwa-t2 C1 C3 C3
151210 15 252 U0 P0 gwa-t2 C1 C3 C3
151210 15 252 U5 P5 gwa-t2 C1 C3 C3
151210 15 252 U5 P5 gwa-t2 C1 C3 C3
151210 15 252 U5 P5 gwa-t2 C1 C3 C3
151810 15 253 U3 P3 gwa-t2 C1 C3 C3
151810 15 253 U3 P3 gwa-t2 C1 C3 C3
151810 15 253 U3 P3 gwa-t2 C1 C3 C3
151810 15 253 U4 P4 gwa-t2 C1 C3 C3
151810 15 253 U4 P4 gwa-t2 C1 C3 C3
151810 15 253 U0 P0 gwa-t2 C1 C3 C3
151810 15 253 U0 P0 gwa-t2 C1 C3 C3
151810 15 253 U1 P1 gwa-t2 C1 C3 C3
151810 15 253 U1 P1 gwa-t2 C1 C3 C3
151810 15 253 U5 P5 gwa-t2 C1 C3 C3
151810 15 253 U5 P5 gwa-t2 C1 C3 C3
151810 15 253 U5 P5 gwa-t2 C1 C3 C3
152410 15 254 U4 P4 gwa-t2 C1 C3 C3
152410 15 254 U4 P4 gwa-t2 C1 C3 C3
152410 15 254 U4 P4 gwa-t2 C1 C3 C3
152410 15 254 U0 P0 gwa-t2 C1 C3 C3
152410 15 254 U0 P0 gwa-t2 C1 C3 C3
152410 15 254 U1 P1 gwa-t2 C1 C3 C3
152410 15 254 U1 P1 gwa-t2 C1 C3 C3
152410 15 254 U2 P2 gwa-t2 C1 C3 C3
152410 15 254 U2 P2 gwa-t2 C1 C3 C3
152410 15 254 U5 P5 gwa-t2 C1 C3 C3
152410 15 254 U5 P5 gwa-t2 C1 C3 C3
152410 15 254 U5 P5 gwa-t2 C1 C3 C3
153010 15 255 U0 P0 gwa-t2 C1 C3 C3
153010 15 255 U0 P0 gwa-t2 C1 C3 C3
153010 15 255 U0 P0 gwa-t2 C1 C3 C3
153010 15 255 U1 P1 gwa-t2 C1 C3 C3
153010 15 255 U1 P1 gwa-t2 C1 C3 C3
153010 15 255 U2 P2 gwa-t2 C1 C3 C3
153010 15 255 U2 P2 gwa-t2 C1 C3 C3
153010 15 255 U3 P3 gwa-t2 C1 C3 C3
153010 15 255 U3 P3 gwa-t2 C1 C3 C3
153010 15 255 U5 P5 gwa-t2 C1 C3 C3
153010 15 255 U5 P5 gwa-t2 C1 C3 C3
153010 15 255 U5 P5 gwa-t2 C1 C3 C3
153610 15 256 U1 P1 gwa-t2 C1 C3 C3
153610 15 256 U1 P1 gwa-t2 C1 C3 C3
153610 15 256 U1 P1 gwa-t2 C1 C3 C3
153610 15 256 U2 P2 gwa-t2 C1 C3 C3
153610 15 256 U2 P2 gwa-t2 C1 C3 C3
153610 15 256 U3 P3 gwa-t2 C1 C3 C3
153610 15 256 U3 P3 gwa-t2 C1 C3 C3
153610 15 256 U4 P4 gwa-t2 C1 C3 C3
153610 15 256 U4 P4 gwa-t2 C1 C3 C3
153610 15 256 U5 P5 gwa-t2 C1 C3 C3
153610 15 256 U5 P5 gwa-t2 C1 C3 C3
153610 15 256 U5 P5 gwa-t2 C1 C3 C3
154210 15 257 U2 P2 gwa-t2 C1 C3 C3
154210 15 257 U2 P2 gwa-t2 C1 C3 C3
154210 15 257 U2 P2 gwa-t2 C1 C3 C3
154210 15 257 U3 P3 gwa-t2 C1 C3 C3
154210 15 257 U3 P3 gwa-t2 C1 C3 C3
154210 15 257 U4 P4 gwa-t2 C1 C3 C3
154210 15 257 U4 P4 gwa-t2 C1 C3 C3
154210 15 257 U0 P0 gwa-t2 C1 C3 C3
154210 15 257 U0 P0 gwa-t2 C1 C3 C3
154210 15 257 U5 P5 gwa-t2 C1 C3 C3
154210 15 257 U5 P5 gwa-t2 C1 C3 C3
154210 15 257 U5 P5 gwa-t2 C1 C3 C3
154810 15 258 U3 P3 gwa-t2 C1 C3 C3
154810 15 258 U3 P3 gwa-t2 C1 C3 C3
154810 15 258 U3 P3 gwa-t2 C1 C3 C3
154810 15 258 U4 P4 gwa-t2 C1 C3 C3
154810 15 258 U4 P4 gwa-t2 C1 C3 C3
154810 15 258 U0 P0 gwa-t2 C1 C3 C3
154810 15 258 U0 P0 gwa-t2 C1 C3 C3
154810 15 258 U1 P1 gwa-t2 C1 C3 C3
154810 15 258 U1 P1 gwa-t2 C1 C3 C3
154810 15 258 U5 P5 gwa-t2 C1 C3 C3
154810 15 258 U5 P5 gwa-t2 C1 C3 C3
154810 15 258 U5 P5 gwa-t2 C1 C3 C3
155410 15 259 U4 P4 gwa-t2 C1 C3 C3
155410 15 259 U4 P4 gwa-t2 C1 C3 C3
155410 15 259 U4 P4 gwa-t2 C1 C3 C3
155410 15 259 U0 P0 gwa-t2 C1 C3 C3
155410 15 259 U0 P0 gwa-t2 C1 C3 C3
155410 15 259 U1 P1 gwa-t2 C1 C3 C3
155410 15 259 U1 P1 gwa-t2 C1 C3 C3
155410 15 259 U2 P2 gwa-t2 C1 C3 C3
155410 15 259 U2 P2 gwa-t2 C1 C3 C3
155410 15 259 U5 P5 gwa-t2 C1 C3 C3
155410 15 259 U5 P5 gwa-t2 C1 C3 C3
155410 15 259 U5 P5 gwa-t2 C1 C3 C3
156010 15 260 U0 P0 gwa-t2 C1 C3 C3
156010 15 260 U0 P0 gwa-t2 C1 C3 C3
156010 15 260 U0 P0 gwa-t2 C1 C3 C3
156010 15 260 U1 P1 gwa-t2 C1 C3 C3
156010 15 260 U1 P1 gwa-t2 C1 C3 C3
156010 15 260 U2 P2 gwa-t2 C1 C3 C3
156010 15 260 U2 P2 gwa-t2 C1 C3 C3
156010 15 260 U3 P3 gwa-t2 C1 C3 C3
156010 15 260 U3 P3 gwa-t2 C1 C3 C3
156010 15 260 U5 P5 gwa-t2 C1 C3 C3
156010 15 260 U5 P5 gwa-t2 C1 C3 C3
156010 15 260 U5 P5 gwa-t2 C1 C3 C3
156610 15 261 U1 P1 gwa-t2 C1 C3 C3
156610 15 261 U1 P1 gwa-t2 C1 C3 C3
156610 15 261 U1 P1 gwa-t2 C1 C3 C3
156610 15 261 U2 P2 gwa-t2 C1 C3 C3
156610 15 261 U2 P2 gwa-t2 C1 C3 C3
156610 15 261 U3 P3 gwa-t2 C1 C3 C3
156610 15 261 U3 P3 gwa-t2 C1 C3 C3
156610 15 261 U4 P4 gwa-t2 C1 C3 C3
156610 15 261 U4 P4 gwa-t2 C1 C3 C3
156610 15 261 U5 P5 gwa-t2 C1 C3 C3
156610 15 261 U5 P5 gwa-t2 C1 C3 C3
156610 15 261 U5 P5 gwa-t2 C1 C3 C3
157210 15 262 U2 P2 gwa-t2 C1 C3 C3
157210 15 262 U2 P2 gwa-t2 C1 C3 C3
157210 15 262 U2 P2 gwa-t2 C1 C3 C3
157210 15 262 U3 P3 gwa-t2 C1 C3 C3
157210 15 262 U3 P3 gwa-t2 C1 C3 C3
157210 15 262 U4 P4 gwa-t2 C1 C3 C3
157210 15 262 U4 P4 gwa-t2 C1 C3 C3
157210 15 262 U0 P0 gwa-t2 C1 C3 C3
157210 15 262 U0 P0 gwa-t2 C1 C3 C3
157210 15 262 U5 P5 gwa-t2 C1 C3 C3
157210 15 262 U5 P5 gwa-t2 C1 C3 C3
157210 15 262 U5 P5 gwa-t2 C1 C3 C3
157810 15 263 U3 P3 gwa-t2 C1 C3 C3
157810 15 263 U3 P3 gwa-t2 C1 C3 C3
157810 15 263 U3 P3 gwa-t2 C1 C3 C3
157810 15 263 U4 P4 gwa-t2 C1 C3 C3
157810 15 263 U4 P4 gwa-t2 C1 C3 C3
157810 15 263 U0 P0 gwa-t2 C1 C3 C3
157810 15 263 U0 P0 gwa-t2 C1 C3 C3
157810 15 263 U1 P1 gwa-t2 C1 C3 C3
157810 15 263 U1 P1 gwa-t2 C1 C3 C3
157810 15 263 U5 P5 gwa-t2 C1 C3 C3
157810 15 263 U5 P5 gwa-t2 C1 C3 C3
157810 15 263 U5 P5 gwa-t2 C1 C3 C3
158410 15 264 U4 P4 gwa-t2 C1 C3 C3
158410 15 264 U4 P4 gwa-t2 C1 C3 C3
158410 15 264 U4 P4 gwa-t2 C1 C3 C3
158410 15 264 U0 P0 gwa-t2 C1 C3 C3
158410 15 264 U0 P0 gwa-t2 C1 C3 C3
158410 15 264 U1 P1 gwa-t2 C1 C3 C3
158410 15 264 U1 P1 gwa-t2 C1 C3 C3
158410 15 264 U2 P2 gwa-t2 C1 C3 C3
158410 15 264 U2 P2 gwa-t2 C1 C3 C3
158410 15 264 U5 P5 gwa-t2 C1 C3 C3
158410 15 264 U5 P5 gwa-t2 C1 C3 C3
158410 15 264 U5 P5 gwa-t2 C1 C3 C3
159010 15 265 U0 P0 gwa-t2 C1 C3 C3
159010 15 265 U0 P0 gwa-t2 C1 C3 C3
159010 15 265 U0 P0 gwa-t2 C1 C3 C3
159010 15 265 U1 P1 gwa-t2 C1 C3 C3
159010 15 265 U1 P1 gwa-t2 C1 C3 C3
159010 15 265 U2 P2 gwa-t2 C1 C3 C3
159010 15 265 U2 P2 gwa-t2 C1 C3 C3
159010 15 265 U3 P3 gwa-t2 C1 C3 C3
159010 15 265 U3 P3 gwa-t2 C1 C3 C3
159010 15 265 U5 P5 gwa-t2 C1 C3 C3
159010 15 265 U5 P5 gwa-t2 C1 C3 C3
159010 15 265 U5 P5 gwa-t2 C1 C3 C3
159610 15 266 U1 P1 gwa-t2 C1 C3 C3
159610 15 266 U1 P1 gwa-t2 C1 C3 C3
159610 15 266 U1 P1 gwa-t2 C1 C3 C3
159610 15 266 U2 P2 gwa-t2 C1 C3 C3
159610 15 266 U2 P2 gwa-t2 C1 C3 C3
159610 15 266 U3 P3 gwa-t2 C1 C3 C3
159610 15 266 U3 P3 gwa-t2 C1 C3 C3
159610 15 266 U4 P4 gwa-t2 C1 C3 C3
159610 15 266 U4 P4 gwa-t2 C1 C3 C3
159610 15 266 U5 P5 gwa-t2 C1 C3 C3
159610 15 266 U5 P5 gwa-t2 C1 C3 C3
159610 15 266 U5 P5 gwa-t2 C1 C3 C3
160210 15 267 U2 P2 gwa-t2 C1 C3 C3
160210 15 267 U2 P2 gwa-t2 C1 C3 C3
160210 15 267 U2 P2 gwa-t2 C1 C3 C3
160210 15 267 U3 P3 gwa-t2 C1 C3 C3
160210 15 267 U3 P3 gwa-t2 C1 C3 C3
160210 15 267 U4 P4 gwa-t2 C1 C3 C3
160210 15 267 U4 P4 gwa-t2 C1 C3 C3
160210 15 267 U0 P0 gwa-t2 C1 C3 C3
160210 15 267 U0 P0 gwa-t2 C1 C3 C3
160210 15 267 U5 P5 gwa-t2 C1 C3 C3
160210 15 267 U5 P5 gwa-t2 C1 C3 C3
160210 15 267 U5 P5 gwa-t2 C1 C3 C3
160810 15 268 U3 P3 gwa-t2 C1 C3 C3
160810 15 268 U3 P3 gwa-t2 C1 C3 C3
160810 15 268 U3 P3 gwa-t2 C1 C3 C3
160810 15 268 U4 P4 gwa-t2 C1 C3 C3
160810 15 268 U4 P4 gwa-t2 C1 C3 C3
160810 15 268 U0 P0 gwa-t2 C1 C3 C3
160810 15 268 U0 P0 gwa-t2 C1 C3 C3
160810 15 268 U1 P1 gwa-t2 C1 C3 C3
160810 15 268 U1 P1 gwa-t2 C1 C3 C3
160810 15 268 U5 P5 gwa-t2 C1 C3 C3
160810 15 268 U5 P5 gwa-t2 C1 C3 C3
160810 15 268 U5 P5 gwa-t2 C1 C3 C3
161410 15 269 U4 P4 gwa-t2 C1 C3 C3
161410 15 269 U4 P4 gwa-t2 C1 C3 C3
161410 15 269 U4 P4 gwa-t2 C1 C3 C3
161410 15 269 U0 P0 gwa-t2 C1 C3 C3
161410 15 269 U0 P0 gwa-t2 C1 C3 C3
161410 15 269 U1 P1 gwa-t2 C1 C3 C3
161410 15 269 U1 P1 gwa-t2 C1 C3 C3
161410 15 269 U2 P2 gwa-t2 C1 C3 C3
161410 15 269 U2 P2 gwa-t2 C1 C3 C3
161410 15 269 U5 P5 gwa-t2 C1 C3 C3
161410 15 269 U5 P5 gwa-t2 C1 C3 C3
161410 15 269 U5 P5 gwa-t2 C1 C3 C3
162010 15 270 U0 P0 gwa-t2 C1 C3 C3
162010 15 270 U0 P0 gwa-t2 C1 C3 C3
162010 15 270 U0 P0 gwa-t2 C1 C3 C3
162010 15 270 U1 P1 gwa-t2 C1 C3 C3
162010 15 270 U1 P1 gwa-t2 C1 C3 C3
162010 15 270 U2 P2 gwa-t2 C1 C3 C3
162010 15 270 U2 P2 gwa-t2 C1 C3 C3
162010 15 270 U3 P3 gwa-t2 C1 C3 C3
162010 15 270 U3 P3 gwa-t2 C1 C3 C3
162010 15 270 U5 P5 gwa-t2 C1 C3 C3
162010 15 270 U5 P5 gwa-t2 C1 C3 C3
162010 15 270 U5 P5 gwa-t2 C1 C3 C3
162610 15 271 U1 P1 gwa-t2 C1 C3 C3
162610 15 271 U1 P1 gwa-t2 C1 C3 C3
162610 15 271 U1 P1 gwa-t2 C1 C3 C3
162610 15 271 U2 P2 gwa-t2 C1 C3 C3
162610 15 271 U2 P2 gwa-t2 C1 C3 C3
162610 15 271 U3 P3 gwa-t2 C1 C3 C3
162610 15 271 U3 P3 gwa-t2 C1 C3 C3
162610 15 271 U4 P4 gwa-t2 C1 C3 C3
162610 15 271 U4 P4 gwa-t2 C1 C3 C3
162610 15 271 U5 P5 gwa-t2 C1 C3 C3
162610 15 271 U5 P5 gwa-t2 C1 C3 C3
162610 15 271 U5 P5 gwa-t2 C1 C3 C3
163210 15 272 U2 P2 gwa-t2 C1 C3 C3
163210 15 272 U2 P2 gwa-t2 C1 C3 C3
163210 15 272 U2 P2 gwa-t2 C1 C3 C3
163210 15 272 U3 P3 gwa-t2 C1 C3 C3
163210 15 272 U3 P3 gwa-t2 C1 C3 C3
163210 15 272 U4 P4 gwa-t2 C1 C3 C3
163210 15 272 U4 P4 gwa-t2 C1 C3 C3
163210 15 272 U0 P0 gwa-t2 C1 C3 C3
163210 15 272 U0 P0 gwa-t2 C1 C3 C3
163210 15 272 U5 P5 gwa-t2 C1 C3 C3
163210 15 272 U5 P5 gwa-t2 C1 C3 C3
163210 15 272 U5 P5 gwa-t2 C1 C3 C3
163810 15 273 U3 P3 gwa-t2 C1 C3 C3
163810 15 273 U3 P3 gwa-t2 C1 C3 C3
163810 15 273 U3 P3 gwa-t2 C1 C3 C3
163810 15 273 U4 P4 gwa-t2 C1 C3 C3
163810 15 273 U4 P4 gwa-t2 C1 C3 C3
163810 15 273 U0 P0 gwa-t2 C1 C3 C3
163810 15 273 U0 P0 gwa-t2 C1 C3 C3
163810 15 273 U1 P1 gwa-t2 C1 C3 C3
163810 15 273 U1 P1 gwa-t2 C1 C3 C3
163810 15 273 U5 P5 gwa-t2 C1 C3 C3
163810 15 273 U5 P5 gwa-t2 C1 C3 C3
163810 15 273 U5 P5 gwa-t2 C1 C3 C3
164410 15 274 U4 P4 gwa-t2 C1 C3 C3
164410 15 274 U4 P4 gwa-t2 C1 C3 C3
164410 15 274 U4 P4 gwa-t2 C1 C3 C3
164410 15 274 U0 P0 gwa-t2 C1 C3 C3
164410 15 274 U0 P0 gwa-t2 C1 C3 C3
164410 15 274 U1 P1 gwa-t2 C1 C3 C3
164410 15 274 U1 P1 gwa-t2 C1 C3 C3
164410 15 274 U2 P2 gwa-t2 C1 C3 C3
164410 15 274 U2 P2 gwa-t2 C1 C3 C3
164410 15 274 U5 P5 gwa-t2 C1 C3 C3
164410 15 274 U5 P5 gwa-t2 C1 C3 C3
164410 15 274 U5 P5 gwa-t2 C1 C3 C3
165010 15 275 U0 P0 gwa-t2 C1 C3 C3
165010 15 275 U0 P0 gwa-t2 C1 C3 C3
165010 15 275 U0 P0 gwa-t2 C1 C3 C3
165010 15 275 U1 P1 gwa-t2 C1 C3 C3
165010 15 275 U1 P1 gwa-t2 C1 C3 C3
165010 15 275 U2 P2 gwa-t2 C1 C3 C3
165010 15 275 U2 P2 gwa-t2 C1 C3 C3
165010 15 275 U3 P3 gwa-t2 C1 C3 C3
165010 15 275 U3 P3 gwa-t2 C1 C3 C3
165010 15 275 U5 P5 gwa-t2 C1 C3 C3
165010 15 275 U5 P5 gwa-t2 C1 C3 C3
165010 15 275 U5 P5 gwa-t2 C1 C3 C3
165610 15 276 U1 P1 gwa-t2 C1 C3 C3
165610 15 276 U1 P1 gwa-t2 C1 C3 C3
165610 15 276 U1 P1 gwa-t2 C1 C3 C3
165610 15 276 U2 P2 gwa-t2 C1 C3 C3
165610 15 276 U2 P2 gwa-t2 C1 C3 C3
165610 15 276 U3 P3 gwa-t2 C1 C3 C3
165610 15 276 U3 P3 gwa-t2 C1 C3 C3
165610 15 276 U4 P4 gwa-t2 C1 C3 C3
165610 15 276 U4 P4 gwa-t2 C1 C3 C3
165610 15 276 U5 P5 gwa-t2 C1 C3 C3
165610 15 276 U5 P5 gwa-t2 C1 C3 C3
165610 15 276 U5 P5 gwa-t2 C1 C3 C3
166210 15 277 U2 P2 gwa-t2 C1 C3 C3
166210 15 277 U2 P2 gwa-t2 C1 C3 C3
166210 15 277 U2 P2 gwa-t2 C1 C3 C3
166210 15 277 U3 P3 gwa-t2 C1 C3 C3
166210 15 277 U3 P3 gwa-t2 C1 C3 C3
166210 15 277 U4 P4 gwa-t2 C1 C3 C3
166210 15 277 U4 P4 gwa-t2 C1 C3 C3
166210 15 277 U0 P0 gwa-t2 C1 C3 C3
166210 15 277 U0 P0 gwa-t2 C1 C3 C3
166210 15 277 U5 P5 gwa-t2 C1 C3 C3
166210 15 277 U5 P5 gwa-t2 C1 C3 C3
166210 15 277 U5 P5 gwa-t2 C1 C3 C3
166810 15 278 U3 P3 gwa-t2 C1 C3 C3
166810 15 278 U3 P3 gwa-t2 C1 C3 C3
166810 15 278 U3 P3 gwa-t2 C1 C3 C3
166810 15 278 U4 P4 gwa-t2 C1 C3 C3
166810 15 278 U4 P4 gwa-t2 C1 C3 C3
166810 15 278 U0 P0 gwa-t2 C1 C3 C3
166810 15 278 U0 P0 gwa-t2 C1 C3 C3
166810 15 278 U1 P1 gwa-t2 C1 C3 C3
166810 15 278 U1 P1 gwa-t2 C1 C3 C3
166810 15 278 U5 P5 gwa-t2 C1 C3 C3
166810 15 278 U5 P5 gwa-t2 C1 C3 C3
166810 15 278 U5 P5 gwa-t2 C1 C3 C3
167410 15 279 U4 P4 gwa-t2 C1 C3 C3
167410 15 279 U4 P4 gwa-t2 C1 C3 C3
167410 15 279 U4 P4 gwa-t2 C1 C3 C3
167410 15 279 U0 P0 gwa-t2 C1 C3 C3
167410 15 279 U0 P0 gwa-t2 C1 C3 C3
167410 15 279 U1 P1 gwa-t2 C1 C3 C3
167410 15 279 U1 P1 gwa-t2 C1 C3 C3
167410 15 279 U2 P2 gwa-t2 C1 C3 C3
167410 15 279 U2 P2 gwa-t2 C1 C3 C3
167410 15 279 U5 P5 gwa-t2 C1 C3 C3
167410 15 279 U5 P5 gwa-t2 C1 C3 C3
167410 15 279 U5 P5 gwa-t2 C1 C3 C3
168010 15 280 U0 P0 gwa-t2 C1 C3 C3
168010 15 280 U0 P0 gwa-t2 C1 C3 C3
168010 15 280 U0 P0 gwa-t2 C1 C3 C3
168010 15 280 U1 P1 gwa-t2 C1 C3 C3
168010 15 280 U1 P1 gwa-t2 C1 C3 C3
168010 15 280 U2 P2 gwa-t2 C1 C3 C3
168010 15 280 U2 P2 gwa-t2 C1 C3 C3
168010 15 280 U3 P3 gwa-t2 C1 C3 C3
168010 15 280 U3 P3 gwa-t2 C1 C3 C3
168010 15 280 U5 P5 gwa-t2 C1 C3 C3
168010 15 280 U5 P5 gwa-t2 C1 C3 C3
168010 15 280 U5 P5 gwa-t2 C1 C3 C3
168610 15 281 U1 P1 gwa-t2 C1 C3 C3
168610 15 281 U1 P1 gwa-t2 C1 C3 C3
168610 15 281 U1 P1 gwa-t2 C1 C3 C3
168610 15 281 U2 P2 gwa-t2 C1 C3 C3
168610 15 281 U2 P2 gwa-t2 C1 C3 C3
168610 15 281 U3 P3 gwa-t2 C1 C3 C3
168610 15 281 U3 P3 gwa-t2 C1 C3 C3
168610 15 281 U4 P4 gwa-t2 C1 C3 C3
168610 15 281 U4 P4 gwa-t2 C1 C3 C3
168610 15 281 U5 P5 gwa-t2 C1 C3 C3
168610 15 281 U5 P5 gwa-t2 C1 C3 C3
168610 15 281 U5 P5 gwa-t2 C1 C3 C3
169210 15 282 U2 P2 gwa-t2 C1 C3 C3
169210 15 282 U2 P2 gwa-t2 C1 C3 C3
169210 15 282 U2 P2 gwa-t2 C1 C3 C3
169210 15 282 U3 P3 gwa-t2 C1 C3 C3
169210 15 282 U3 P3 gwa-t2 C1 C3 C3
169210 15 282 U4 P4 gwa-t2 C1 C3 C3
169210 15 282 U4 P4 gwa-t2 C1 C3 C3
169210 15 282 U0 P0 gwa-t2 C1 C3 C3
